Type,Price,quantity,date
HSIH9,27826.0,3,2019-02-15 16:21:20
HSIH9,27826.0,3,2019-02-15 16:21:20
HSIH9,27826.0,3,2019-02-15 16:21:20
HSIH9,27826.0,3,2019-02-15 16:21:20
HSIH9,27826.0,3,2019-02-15 16:21:20
HSIH9,27826.0,3,2019-02-15 16:21:20
HSIH9,27826.0,3,2019-02-15 16:21:20
HSIH9,27822.0,7,2019-02-15 16:21:31
HSIH9,27839.0,5,2019-02-15 16:21:54
HSIH9,27839.0,5,2019-02-15 16:21:54
HSIH9,27839.0,5,2019-02-15 16:21:54
HSIH9,27839.0,5,2019-02-15 16:21:54
HSIH9,27839.0,5,2019-02-15 16:21:54
HSIH9,27840.0,10,2019-02-15 16:22:00
HSIH9,27840.0,10,2019-02-15 16:22:00
HSIH9,27840.0,10,2019-02-15 16:22:00
HSIH9,27840.0,10,2019-02-15 16:22:00
HSIH9,27840.0,10,2019-02-15 16:22:00
HSIH9,27840.0,10,2019-02-15 16:22:00
HSIH9,27840.0,10,2019-02-15 16:22:00
HSIH9,27842.0,9,2019-02-15 16:22:08
HSIH9,27842.0,9,2019-02-15 16:22:08
HSIH9,27842.0,9,2019-02-15 16:22:08
HSIH9,27842.0,9,2019-02-15 16:22:08
HSIH9,27842.0,9,2019-02-15 16:22:08
HSIH9,27842.0,9,2019-02-15 16:22:08
HSIH9,27842.0,9,2019-02-15 16:22:08
HSIH9,27842.0,9,2019-02-15 16:22:08
HSIH9,27842.0,9,2019-02-15 16:22:08
HSIH9,27842.0,9,2019-02-15 16:22:08
HSIH9,27842.0,9,2019-02-15 16:22:08
HSIH9,27847.0,2,2019-02-15 16:22:21
HSIH9,27847.0,2,2019-02-15 16:22:21
HSIH9,27847.0,2,2019-02-15 16:22:21
HSIH9,27847.0,2,2019-02-15 16:22:21
HSIH9,27847.0,2,2019-02-15 16:22:21
HSIH9,27847.0,2,2019-02-15 16:22:21
HSIH9,27847.0,2,2019-02-15 16:22:21
HSIH9,27847.0,2,2019-02-15 16:22:21
HSIH9,27847.0,2,2019-02-15 16:22:21
HSIH9,27847.0,2,2019-02-15 16:22:21
HSIH9,27850.0,2,2019-02-15 16:22:32
HSIH9,27850.0,2,2019-02-15 16:22:32
HSIH9,27850.0,2,2019-02-15 16:22:32
HSIH9,27850.0,2,2019-02-15 16:22:32
HSIH9,27850.0,2,2019-02-15 16:22:32
HSIH9,27850.0,2,2019-02-15 16:22:32
HSIH9,27850.0,2,2019-02-15 16:22:32
HSIH9,27850.0,2,2019-02-15 16:22:32
HSIH9,27850.0,2,2019-02-15 16:22:32
HSIH9,27850.0,2,2019-02-15 16:22:32
HSIH9,27850.0,8,2019-02-15 16:22:44
HSIH9,27850.0,8,2019-02-15 16:22:44
HSIH9,27850.0,8,2019-02-15 16:22:44
HSIH9,27850.0,8,2019-02-15 16:22:44
HSIH9,27850.0,8,2019-02-15 16:22:44
HSIH9,27850.0,8,2019-02-15 16:22:44
HSIH9,27850.0,8,2019-02-15 16:22:44
HSIH9,27850.0,8,2019-02-15 16:22:44
HSIH9,27850.0,8,2019-02-15 16:22:44
HSIH9,27850.0,8,2019-02-15 16:22:44
HSIH9,27850.0,8,2019-02-15 16:22:44
HSIH9,27850.0,8,2019-02-15 16:22:44
HSIH9,27850.0,8,2019-02-15 16:22:44
HSIH9,27850.0,1,2019-02-15 16:22:59
HSIH9,27850.0,1,2019-02-15 16:22:59
HSIH9,27850.0,1,2019-02-15 16:22:59
HSIH9,27850.0,1,2019-02-15 16:22:59
HSIH9,27850.0,1,2019-02-15 16:22:59
HSIH9,27850.0,1,2019-02-15 16:22:59
HSIH9,27855.0,9,2019-02-15 16:23:06
HSIH9,27855.0,9,2019-02-15 16:23:06
HSIH9,27855.0,9,2019-02-15 16:23:06
HSIH9,27855.0,9,2019-02-15 16:23:06
HSIH9,27855.0,9,2019-02-15 16:23:06
HSIH9,27855.0,9,2019-02-15 16:23:06
HSIH9,27855.0,9,2019-02-15 16:23:06
HSIH9,27857.0,8,2019-02-15 16:23:13
HSIH9,27857.0,8,2019-02-15 16:23:13
HSIH9,27857.0,8,2019-02-15 16:23:13
