Type, Price, quantity, date
YMH9, 26089.0, 1, 2019-02-25 15:02:31
YMH9, 26089.0, 1, 2019-02-25 15:02:32
YMH9, 26089.0, 1, 2019-02-25 15:02:34
YMH9, 26089.0, 1, 2019-02-25 15:02:35
YMH9, 26089.0, 2, 2019-02-25 15:02:36
YMH9, 26089.0, 2, 2019-02-25 15:02:38
YMH9, 26089.0, 2, 2019-02-25 15:02:39
YMH9, 26089.0, 2, 2019-02-25 15:02:40
YMH9, 26089.0, 2, 2019-02-25 15:02:42
YMH9, 26089.0, 2, 2019-02-25 15:02:44
YMH9, 26089.0, 1, 2019-02-25 15:02:45
YMH9, 26089.0, 2, 2019-02-25 15:02:46
YMH9, 26089.0, 2, 2019-02-25 15:02:47
YMH9, 26090.0, 1, 2019-02-25 15:02:48
YMH9, 26090.0, 1, 2019-02-25 15:02:49
YMH9, 26090.0, 1, 2019-02-25 15:02:50
YMH9, 26091.0, 5, 2019-02-25 15:02:51
YMH9, 26091.0, 5, 2019-02-25 15:02:52
YMH9, 26091.0, 5, 2019-02-25 15:02:53
YMH9, 26091.0, 5, 2019-02-25 15:02:54
YMH9, 26091.0, 5, 2019-02-25 15:02:55
YMH9, 26091.0, 5, 2019-02-25 15:02:56
YMH9, 26091.0, 5, 2019-02-25 15:02:57
YMH9, 26091.0, 1, 2019-02-25 15:02:59
YMH9, 26091.0, 1, 2019-02-25 15:03:00
YMH9, 26092.0, 2, 2019-02-25 15:03:01
YMH9, 26092.0, 1, 2019-02-25 15:03:02
YMH9, 26092.0, 1, 2019-02-25 15:03:03
YMH9, 26092.0, 2, 2019-02-25 15:03:05
YMH9, 26092.0, 2, 2019-02-25 15:03:06
YMH9, 26092.0, 2, 2019-02-25 15:03:08
YMH9, 26092.0, 2, 2019-02-25 15:03:09
YMH9, 26092.0, 2, 2019-02-25 15:03:10
YMH9, 26092.0, 2, 2019-02-25 15:03:11
YMH9, 26092.0, 2, 2019-02-25 15:03:13
YMH9, 26092.0, 1, 2019-02-25 15:03:15
YMH9, 26092.0, 1, 2019-02-25 15:03:16
YMH9, 26092.0, 1, 2019-02-25 15:03:17
YMH9, 26092.0, 1, 2019-02-25 15:03:18
YMH9, 26092.0, 1, 2019-02-25 15:03:19
YMH9, 26092.0, 1, 2019-02-25 15:03:20
YMH9, 26092.0, 1, 2019-02-25 15:03:21
YMH9, 26092.0, 1, 2019-02-25 15:03:22
YMH9, 26092.0, 1, 2019-02-25 15:03:24
YMH9, 26093.0, 1, 2019-02-25 15:03:25
YMH9, 26093.0, 1, 2019-02-25 15:03:26
YMH9, 26093.0, 1, 2019-02-25 15:03:27
YMH9, 26093.0, 1, 2019-02-25 15:03:28
YMH9, 26093.0, 1, 2019-02-25 15:03:29
YMH9, 26093.0, 1, 2019-02-25 15:03:30
YMH9, 26093.0, 1, 2019-02-25 15:03:31
YMH9, 26093.0, 1, 2019-02-25 15:03:32
YMH9, 26093.0, 1, 2019-02-25 15:03:34
YMH9, 26092.0, 1, 2019-02-25 15:03:35
YMH9, 26092.0, 1, 2019-02-25 15:03:36
YMH9, 26092.0, 1, 2019-02-25 15:03:40
YMH9, 26092.0, 1, 2019-02-25 15:03:41
YMH9, 26092.0, 1, 2019-02-25 15:03:42
YMH9, 26092.0, 1, 2019-02-25 15:03:45
YMH9, 26092.0, 1, 2019-02-25 15:03:48
YMH9, 26092.0, 1, 2019-02-25 15:03:49
YMH9, 26092.0, 1, 2019-02-25 15:03:51
YMH9, 26093.0, 1, 2019-02-25 15:03:53
YMH9, 26093.0, 1, 2019-02-25 15:03:54
YMH9, 26093.0, 1, 2019-02-25 15:03:55
YMH9, 26093.0, 1, 2019-02-25 15:03:57
YMH9, 26093.0, 1, 2019-02-25 15:03:58
YMH9, 26093.0, 1, 2019-02-25 15:03:59
YMH9, 26093.0, 1, 2019-02-25 15:04:00
YMH9, 26093.0, 1, 2019-02-25 15:04:02
YMH9, 26095.0, 1, 2019-02-25 15:04:03
YMH9, 26095.0, 1, 2019-02-25 15:04:04
YMH9, 26095.0, 1, 2019-02-25 15:04:05
YMH9, 26095.0, 1, 2019-02-25 15:04:06
YMH9, 26095.0, 1, 2019-02-25 15:04:07
YMH9, 26095.0, 1, 2019-02-25 15:04:08
YMH9, 26093.0, 1, 2019-02-25 15:04:14
YMH9, 26093.0, 1, 2019-02-25 15:04:15
YMH9, 26093.0, 1, 2019-02-25 15:04:19
YMH9, 26093.0, 1, 2019-02-25 15:04:20
YMH9, 26093.0, 1, 2019-02-25 15:04:22
YMH9, 26094.0, 2, 2019-02-25 15:04:23
YMH9, 26094.0, 2, 2019-02-25 15:04:24
YMH9, 26094.0, 2, 2019-02-25 15:04:25
YMH9, 26094.0, 2, 2019-02-25 15:04:26
YMH9, 26094.0, 2, 2019-02-25 15:04:27
YMH9, 26094.0, 1, 2019-02-25 15:04:28
YMH9, 26094.0, 1, 2019-02-25 15:04:30
YMH9, 26094.0, 1, 2019-02-25 15:04:31
YMH9, 26094.0, 1, 2019-02-25 15:04:32
YMH9, 26094.0, 1, 2019-02-25 15:04:33
YMH9, 26094.0, 1, 2019-02-25 15:04:34
YMH9, 26094.0, 1, 2019-02-25 15:04:39
YMH9, 26094.0, 1, 2019-02-25 15:04:40
YMH9, 26094.0, 1, 2019-02-25 15:04:42
YMH9, 26094.0, 1, 2019-02-25 15:04:43
YMH9, 26094.0, 1, 2019-02-25 15:04:45
YMH9, 26096.0, 3, 2019-02-25 15:04:48
YMH9, 26096.0, 3, 2019-02-25 15:04:49
YMH9, 26096.0, 1, 2019-02-25 15:04:50
YMH9, 26096.0, 1, 2019-02-25 15:04:51
YMH9, 26096.0, 1, 2019-02-25 15:04:52
YMH9, 26096.0, 1, 2019-02-25 15:04:53
YMH9, 26096.0, 1, 2019-02-25 15:04:55
YMH9, 26095.0, 1, 2019-02-25 15:04:56
YMH9, 26095.0, 1, 2019-02-25 15:04:57
YMH9, 26095.0, 1, 2019-02-25 15:04:58
YMH9, 26095.0, 1, 2019-02-25 15:04:59
YMH9, 26095.0, 1, 2019-02-25 15:05:00
YMH9, 26095.0, 2, 2019-02-25 15:05:00
YMH9, 26095.0, 1, 2019-02-25 15:05:02
YMH9, 26094.0, 3, 2019-02-25 15:05:03
YMH9, 26094.0, 3, 2019-02-25 15:05:04
YMH9, 26094.0, 3, 2019-02-25 15:05:05
YMH9, 26094.0, 3, 2019-02-25 15:05:06
YMH9, 26095.0, 2, 2019-02-25 15:05:07
YMH9, 26095.0, 1, 2019-02-25 15:05:08
YMH9, 26095.0, 1, 2019-02-25 15:05:09
YMH9, 26095.0, 1, 2019-02-25 15:05:10
YMH9, 26095.0, 1, 2019-02-25 15:05:11
YMH9, 26095.0, 1, 2019-02-25 15:05:12
YMH9, 26095.0, 1, 2019-02-25 15:05:13
YMH9, 26095.0, 1, 2019-02-25 15:05:15
YMH9, 26095.0, 1, 2019-02-25 15:05:16
YMH9, 26095.0, 1, 2019-02-25 15:05:17
YMH9, 26097.0, 1, 2019-02-25 15:05:18
YMH9, 26097.0, 1, 2019-02-25 15:05:19
YMH9, 26096.0, 2, 2019-02-25 15:05:20
YMH9, 26096.0, 2, 2019-02-25 15:05:21
YMH9, 26096.0, 1, 2019-02-25 15:05:24
YMH9, 26096.0, 1, 2019-02-25 15:05:25
YMH9, 26096.0, 1, 2019-02-25 15:05:26
YMH9, 26096.0, 1, 2019-02-25 15:05:27
YMH9, 26096.0, 1, 2019-02-25 15:05:28
YMH9, 26096.0, 1, 2019-02-25 15:05:29
YMH9, 26096.0, 1, 2019-02-25 15:05:30
YMH9, 26095.0, 2, 2019-02-25 15:05:31
YMH9, 26096.0, 1, 2019-02-25 15:05:33
YMH9, 26093.0, 1, 2019-02-25 15:05:33
YMH9, 26093.0, 1, 2019-02-25 15:05:34
YMH9, 26094.0, 1, 2019-02-25 15:05:35
YMH9, 26095.0, 1, 2019-02-25 15:05:36
YMH9, 26095.0, 1, 2019-02-25 15:05:37
YMH9, 26093.0, 3, 2019-02-25 15:05:38
YMH9, 26093.0, 3, 2019-02-25 15:05:40
YMH9, 26093.0, 3, 2019-02-25 15:05:41
YMH9, 26093.0, 4, 2019-02-25 15:05:42
YMH9, 26093.0, 4, 2019-02-25 15:05:43
YMH9, 26093.0, 4, 2019-02-25 15:05:45
YMH9, 26093.0, 4, 2019-02-25 15:05:46
YMH9, 26093.0, 4, 2019-02-25 15:05:47
YMH9, 26093.0, 4, 2019-02-25 15:05:48
YMH9, 26093.0, 4, 2019-02-25 15:05:50
YMH9, 26093.0, 4, 2019-02-25 15:05:52
YMH9, 26093.0, 4, 2019-02-25 15:05:53
YMH9, 26093.0, 4, 2019-02-25 15:05:55
YMH9, 26095.0, 1, 2019-02-25 15:05:57
YMH9, 26095.0, 1, 2019-02-25 15:05:58
YMH9, 26095.0, 1, 2019-02-25 15:06:00
YMH9, 26095.0, 1, 2019-02-25 15:06:01
YMH9, 26095.0, 1, 2019-02-25 15:06:02
YMH9, 26096.0, 1, 2019-02-25 15:06:03
YMH9, 26096.0, 1, 2019-02-25 15:06:04
YMH9, 26096.0, 1, 2019-02-25 15:06:06
YMH9, 26096.0, 1, 2019-02-25 15:06:07
YMH9, 26096.0, 1, 2019-02-25 15:06:08
YMH9, 26097.0, 1, 2019-02-25 15:06:09
YMH9, 26097.0, 1, 2019-02-25 15:06:10
YMH9, 26097.0, 1, 2019-02-25 15:06:11
YMH9, 26097.0, 1, 2019-02-25 15:06:12
YMH9, 26098.0, 1, 2019-02-25 15:06:13
YMH9, 26098.0, 1, 2019-02-25 15:06:14
YMH9, 26098.0, 1, 2019-02-25 15:06:15
YMH9, 26096.0, 1, 2019-02-25 15:06:17
YMH9, 26096.0, 1, 2019-02-25 15:06:18
YMH9, 26096.0, 1, 2019-02-25 15:06:19
YMH9, 26096.0, 1, 2019-02-25 15:06:20
YMH9, 26096.0, 1, 2019-02-25 15:06:21
YMH9, 26097.0, 1, 2019-02-25 15:06:22
YMH9, 26097.0, 1, 2019-02-25 15:06:23
YMH9, 26097.0, 1, 2019-02-25 15:06:24
YMH9, 26097.0, 1, 2019-02-25 15:06:25
YMH9, 26097.0, 1, 2019-02-25 15:06:26
YMH9, 26098.0, 1, 2019-02-25 15:06:28
YMH9, 26098.0, 1, 2019-02-25 15:06:29
YMH9, 26098.0, 1, 2019-02-25 15:06:30
YMH9, 26098.0, 1, 2019-02-25 15:06:31
YMH9, 26098.0, 1, 2019-02-25 15:06:33
YMH9, 26098.0, 2, 2019-02-25 15:06:33
YMH9, 26098.0, 2, 2019-02-25 15:06:35
YMH9, 26098.0, 2, 2019-02-25 15:06:36
YMH9, 26098.0, 2, 2019-02-25 15:06:37
YMH9, 26098.0, 2, 2019-02-25 15:06:38
YMH9, 26098.0, 2, 2019-02-25 15:06:39
YMH9, 26097.0, 2, 2019-02-25 15:06:40
YMH9, 26097.0, 2, 2019-02-25 15:06:41
YMH9, 26098.0, 4, 2019-02-25 15:06:42
YMH9, 26098.0, 4, 2019-02-25 15:06:44
YMH9, 26098.0, 4, 2019-02-25 15:06:46
YMH9, 26098.0, 4, 2019-02-25 15:06:47
YMH9, 26098.0, 4, 2019-02-25 15:06:48
YMH9, 26098.0, 4, 2019-02-25 15:06:50
YMH9, 26098.0, 4, 2019-02-25 15:06:51
YMH9, 26098.0, 5, 2019-02-25 15:06:52
YMH9, 26098.0, 5, 2019-02-25 15:06:53
YMH9, 26098.0, 5, 2019-02-25 15:06:54
YMH9, 26098.0, 5, 2019-02-25 15:06:56
YMH9, 26098.0, 5, 2019-02-25 15:06:57
YMH9, 26098.0, 5, 2019-02-25 15:06:58
YMH9, 26098.0, 5, 2019-02-25 15:06:59
YMH9, 26098.0, 5, 2019-02-25 15:07:00
YMH9, 26098.0, 5, 2019-02-25 15:07:01
YMH9, 26098.0, 3, 2019-02-25 15:07:02
YMH9, 26098.0, 3, 2019-02-25 15:07:03
YMH9, 26098.0, 3, 2019-02-25 15:07:04
YMH9, 26098.0, 3, 2019-02-25 15:07:05
YMH9, 26098.0, 3, 2019-02-25 15:07:06
YMH9, 26098.0, 3, 2019-02-25 15:07:07
YMH9, 26098.0, 3, 2019-02-25 15:07:08
YMH9, 26098.0, 3, 2019-02-25 15:07:09
YMH9, 26098.0, 3, 2019-02-25 15:07:10
YMH9, 26098.0, 3, 2019-02-25 15:07:11
YMH9, 26099.0, 1, 2019-02-25 15:07:12
YMH9, 26099.0, 1, 2019-02-25 15:07:13
YMH9, 26099.0, 1, 2019-02-25 15:07:14
YMH9, 26099.0, 1, 2019-02-25 15:07:15
YMH9, 26101.0, 1, 2019-02-25 15:07:16
YMH9, 26102.0, 1, 2019-02-25 15:07:17
YMH9, 26100.0, 2, 2019-02-25 15:07:18
YMH9, 26100.0, 2, 2019-02-25 15:07:19
YMH9, 26101.0, 1, 2019-02-25 15:07:20
YMH9, 26101.0, 3, 2019-02-25 15:07:21
YMH9, 26101.0, 1, 2019-02-25 15:07:22
YMH9, 26101.0, 1, 2019-02-25 15:07:23
YMH9, 26103.0, 1, 2019-02-25 15:07:24
YMH9, 26103.0, 2, 2019-02-25 15:07:25
YMH9, 26103.0, 2, 2019-02-25 15:07:26
YMH9, 26103.0, 1, 2019-02-25 15:07:27
YMH9, 26103.0, 1, 2019-02-25 15:07:28
YMH9, 26103.0, 1, 2019-02-25 15:07:29
YMH9, 26103.0, 1, 2019-02-25 15:07:30
YMH9, 26103.0, 1, 2019-02-25 15:07:32
YMH9, 26103.0, 1, 2019-02-25 15:07:33
YMH9, 26103.0, 1, 2019-02-25 15:07:34
YMH9, 26103.0, 1, 2019-02-25 15:07:35
YMH9, 26102.0, 2, 2019-02-25 15:07:36
YMH9, 26102.0, 2, 2019-02-25 15:07:37
YMH9, 26102.0, 2, 2019-02-25 15:07:38
YMH9, 26103.0, 2, 2019-02-25 15:07:41
YMH9, 26103.0, 2, 2019-02-25 15:07:42
YMH9, 26103.0, 2, 2019-02-25 15:07:43
YMH9, 26103.0, 2, 2019-02-25 15:07:45
YMH9, 26103.0, 2, 2019-02-25 15:07:46
YMH9, 26103.0, 2, 2019-02-25 15:07:47
YMH9, 26103.0, 2, 2019-02-25 15:07:48
YMH9, 26103.0, 2, 2019-02-25 15:07:50
YMH9, 26103.0, 2, 2019-02-25 15:07:51
YMH9, 26104.0, 3, 2019-02-25 15:07:51
YMH9, 26104.0, 3, 2019-02-25 15:07:53
YMH9, 26104.0, 1, 2019-02-25 15:07:54
YMH9, 26104.0, 1, 2019-02-25 15:07:55
YMH9, 26104.0, 1, 2019-02-25 15:07:56
YMH9, 26104.0, 1, 2019-02-25 15:07:57
YMH9, 26104.0, 1, 2019-02-25 15:07:58
YMH9, 26104.0, 3, 2019-02-25 15:07:58
YMH9, 26104.0, 3, 2019-02-25 15:08:00
YMH9, 26104.0, 3, 2019-02-25 15:08:02
YMH9, 26104.0, 3, 2019-02-25 15:08:03
YMH9, 26104.0, 3, 2019-02-25 15:08:04
YMH9, 26104.0, 16, 2019-02-25 15:08:04
YMH9, 26104.0, 16, 2019-02-25 15:08:06
YMH9, 26104.0, 16, 2019-02-25 15:08:08
YMH9, 26104.0, 16, 2019-02-25 15:08:09
YMH9, 26104.0, 16, 2019-02-25 15:08:10
YMH9, 26104.0, 1, 2019-02-25 15:08:11
YMH9, 26104.0, 1, 2019-02-25 15:08:12
YMH9, 26103.0, 5, 2019-02-25 15:08:14
YMH9, 26104.0, 1, 2019-02-25 15:08:15
YMH9, 26104.0, 1, 2019-02-25 15:08:16
YMH9, 26104.0, 1, 2019-02-25 15:08:17
YMH9, 26104.0, 1, 2019-02-25 15:08:18
YMH9, 26104.0, 1, 2019-02-25 15:08:19
YMH9, 26104.0, 1, 2019-02-25 15:08:20
YMH9, 26104.0, 1, 2019-02-25 15:08:21
YMH9, 26105.0, 1, 2019-02-25 15:08:22
YMH9, 26105.0, 1, 2019-02-25 15:08:23
YMH9, 26105.0, 1, 2019-02-25 15:08:24
YMH9, 26105.0, 1, 2019-02-25 15:08:26
YMH9, 26104.0, 1, 2019-02-25 15:08:28
YMH9, 26104.0, 1, 2019-02-25 15:08:29
YMH9, 26104.0, 1, 2019-02-25 15:08:30
YMH9, 26104.0, 1, 2019-02-25 15:08:31
YMH9, 26104.0, 1, 2019-02-25 15:08:32
YMH9, 26104.0, 1, 2019-02-25 15:08:33
YMH9, 26104.0, 5, 2019-02-25 15:08:34
YMH9, 26104.0, 5, 2019-02-25 15:08:35
YMH9, 26104.0, 5, 2019-02-25 15:08:36
YMH9, 26104.0, 5, 2019-02-25 15:08:37
YMH9, 26104.0, 5, 2019-02-25 15:08:38
YMH9, 26104.0, 5, 2019-02-25 15:08:40
YMH9, 26104.0, 1, 2019-02-25 15:08:41
YMH9, 26104.0, 1, 2019-02-25 15:08:43
YMH9, 26105.0, 3, 2019-02-25 15:08:46
YMH9, 26105.0, 3, 2019-02-25 15:08:49
YMH9, 26105.0, 3, 2019-02-25 15:08:50
YMH9, 26105.0, 3, 2019-02-25 15:08:51
YMH9, 26105.0, 3, 2019-02-25 15:08:54
YMH9, 26105.0, 5, 2019-02-25 15:08:54
YMH9, 26104.0, 2, 2019-02-25 15:08:56
YMH9, 26104.0, 1, 2019-02-25 15:08:56
YMH9, 26104.0, 1, 2019-02-25 15:08:57
YMH9, 26103.0, 4, 2019-02-25 15:08:59
YMH9, 26102.0, 1, 2019-02-25 15:08:59
YMH9, 26102.0, 1, 2019-02-25 15:09:00
YMH9, 26102.0, 1, 2019-02-25 15:09:02
YMH9, 26102.0, 1, 2019-02-25 15:09:03
YMH9, 26103.0, 2, 2019-02-25 15:09:04
YMH9, 26102.0, 1, 2019-02-25 15:09:05
YMH9, 26102.0, 1, 2019-02-25 15:09:07
YMH9, 26102.0, 1, 2019-02-25 15:09:08
YMH9, 26102.0, 1, 2019-02-25 15:09:09
YMH9, 26102.0, 1, 2019-02-25 15:09:10
YMH9, 26102.0, 1, 2019-02-25 15:09:12
YMH9, 26102.0, 1, 2019-02-25 15:09:13
YMH9, 26102.0, 1, 2019-02-25 15:09:15
YMH9, 26102.0, 1, 2019-02-25 15:09:16
YMH9, 26102.0, 1, 2019-02-25 15:09:18
YMH9, 26102.0, 1, 2019-02-25 15:09:19
YMH9, 26103.0, 2, 2019-02-25 15:09:20
YMH9, 26102.0, 1, 2019-02-25 15:09:22
YMH9, 26102.0, 1, 2019-02-25 15:09:23
YMH9, 26102.0, 1, 2019-02-25 15:09:24
YMH9, 26102.0, 1, 2019-02-25 15:09:25
YMH9, 26102.0, 1, 2019-02-25 15:09:26
YMH9, 26102.0, 1, 2019-02-25 15:09:27
YMH9, 26102.0, 3, 2019-02-25 15:09:28
YMH9, 26101.0, 5, 2019-02-25 15:09:32
YMH9, 26101.0, 5, 2019-02-25 15:09:33
YMH9, 26101.0, 5, 2019-02-25 15:09:34
YMH9, 26101.0, 1, 2019-02-25 15:09:35
YMH9, 26101.0, 1, 2019-02-25 15:09:36
YMH9, 26101.0, 1, 2019-02-25 15:09:37
YMH9, 26101.0, 1, 2019-02-25 15:09:38
YMH9, 26101.0, 1, 2019-02-25 15:09:39
YMH9, 26101.0, 1, 2019-02-25 15:09:40
YMH9, 26101.0, 1, 2019-02-25 15:09:42
YMH9, 26101.0, 1, 2019-02-25 15:09:43
YMH9, 26103.0, 4, 2019-02-25 15:09:45
YMH9, 26103.0, 1, 2019-02-25 15:09:46
YMH9, 26103.0, 1, 2019-02-25 15:09:47
YMH9, 26103.0, 1, 2019-02-25 15:09:48
YMH9, 26103.0, 1, 2019-02-25 15:09:50
YMH9, 26105.0, 5, 2019-02-25 15:09:52
YMH9, 26105.0, 5, 2019-02-25 15:09:53
YMH9, 26105.0, 5, 2019-02-25 15:09:55
YMH9, 26105.0, 1, 2019-02-25 15:09:56
YMH9, 26105.0, 1, 2019-02-25 15:09:57
YMH9, 26105.0, 1, 2019-02-25 15:09:58
YMH9, 26105.0, 1, 2019-02-25 15:09:59
YMH9, 26104.0, 1, 2019-02-25 15:10:01
YMH9, 26104.0, 1, 2019-02-25 15:10:02
YMH9, 26105.0, 1, 2019-02-25 15:10:03
YMH9, 26105.0, 1, 2019-02-25 15:10:04
YMH9, 26105.0, 1, 2019-02-25 15:10:05
YMH9, 26104.0, 3, 2019-02-25 15:10:07
YMH9, 26104.0, 3, 2019-02-25 15:10:08
YMH9, 26105.0, 2, 2019-02-25 15:10:10
YMH9, 26104.0, 1, 2019-02-25 15:10:11
YMH9, 26104.0, 1, 2019-02-25 15:10:12
YMH9, 26103.0, 1, 2019-02-25 15:10:13
YMH9, 26103.0, 1, 2019-02-25 15:10:15
YMH9, 26103.0, 1, 2019-02-25 15:10:16
YMH9, 26103.0, 1, 2019-02-25 15:10:17
YMH9, 26103.0, 1, 2019-02-25 15:10:18
YMH9, 26103.0, 1, 2019-02-25 15:10:19
YMH9, 26103.0, 1, 2019-02-25 15:10:20
YMH9, 26103.0, 1, 2019-02-25 15:10:21
YMH9, 26104.0, 3, 2019-02-25 15:10:22
YMH9, 26104.0, 3, 2019-02-25 15:10:23
YMH9, 26105.0, 2, 2019-02-25 15:10:26
YMH9, 26105.0, 2, 2019-02-25 15:10:27
YMH9, 26105.0, 2, 2019-02-25 15:10:28
YMH9, 26105.0, 2, 2019-02-25 15:10:29
YMH9, 26105.0, 2, 2019-02-25 15:10:30
YMH9, 26106.0, 1, 2019-02-25 15:10:33
YMH9, 26106.0, 5, 2019-02-25 15:10:34
YMH9, 26106.0, 1, 2019-02-25 15:10:35
YMH9, 26106.0, 1, 2019-02-25 15:10:36
YMH9, 26105.0, 1, 2019-02-25 15:10:37
YMH9, 26105.0, 1, 2019-02-25 15:10:38
YMH9, 26105.0, 1, 2019-02-25 15:10:40
YMH9, 26105.0, 1, 2019-02-25 15:10:41
YMH9, 26105.0, 1, 2019-02-25 15:10:42
YMH9, 26105.0, 1, 2019-02-25 15:10:43
YMH9, 26105.0, 1, 2019-02-25 15:10:45
YMH9, 26107.0, 1, 2019-02-25 15:10:46
YMH9, 26108.0, 1, 2019-02-25 15:10:46
YMH9, 26108.0, 1, 2019-02-25 15:10:47
YMH9, 26107.0, 1, 2019-02-25 15:10:48
YMH9, 26107.0, 1, 2019-02-25 15:10:49
YMH9, 26108.0, 2, 2019-02-25 15:10:51
YMH9, 26108.0, 1, 2019-02-25 15:10:52
YMH9, 26107.0, 1, 2019-02-25 15:10:53
YMH9, 26107.0, 1, 2019-02-25 15:10:54
YMH9, 26107.0, 1, 2019-02-25 15:10:55
YMH9, 26107.0, 1, 2019-02-25 15:10:56
YMH9, 26108.0, 1, 2019-02-25 15:10:56
YMH9, 26108.0, 1, 2019-02-25 15:10:58
YMH9, 26107.0, 2, 2019-02-25 15:10:59
YMH9, 26107.0, 1, 2019-02-25 15:11:00
YMH9, 26107.0, 1, 2019-02-25 15:11:01
YMH9, 26106.0, 1, 2019-02-25 15:11:03
YMH9, 26106.0, 1, 2019-02-25 15:11:04
YMH9, 26106.0, 1, 2019-02-25 15:11:05
YMH9, 26106.0, 1, 2019-02-25 15:11:07
YMH9, 26106.0, 2, 2019-02-25 15:11:08
YMH9, 26106.0, 2, 2019-02-25 15:11:09
YMH9, 26106.0, 1, 2019-02-25 15:11:12
YMH9, 26106.0, 1, 2019-02-25 15:11:13
YMH9, 26106.0, 1, 2019-02-25 15:11:15
YMH9, 26106.0, 1, 2019-02-25 15:11:16
YMH9, 26106.0, 1, 2019-02-25 15:11:17
YMH9, 26106.0, 1, 2019-02-25 15:11:18
YMH9, 26106.0, 1, 2019-02-25 15:11:19
YMH9, 26105.0, 1, 2019-02-25 15:11:20
YMH9, 26106.0, 1, 2019-02-25 15:11:21
YMH9, 26106.0, 1, 2019-02-25 15:11:22
YMH9, 26106.0, 1, 2019-02-25 15:11:23
YMH9, 26106.0, 1, 2019-02-25 15:11:24
YMH9, 26106.0, 1, 2019-02-25 15:11:25
YMH9, 26106.0, 1, 2019-02-25 15:11:26
YMH9, 26106.0, 1, 2019-02-25 15:11:27
YMH9, 26106.0, 1, 2019-02-25 15:11:28
YMH9, 26106.0, 1, 2019-02-25 15:11:29
YMH9, 26106.0, 1, 2019-02-25 15:11:30
YMH9, 26106.0, 1, 2019-02-25 15:11:31
YMH9, 26106.0, 1, 2019-02-25 15:11:32
YMH9, 26106.0, 1, 2019-02-25 15:11:33
YMH9, 26106.0, 1, 2019-02-25 15:11:34
YMH9, 26106.0, 1, 2019-02-25 15:11:35
YMH9, 26106.0, 1, 2019-02-25 15:11:36
YMH9, 26106.0, 4, 2019-02-25 15:11:37
YMH9, 26106.0, 4, 2019-02-25 15:11:38
YMH9, 26106.0, 1, 2019-02-25 15:11:39
YMH9, 26106.0, 1, 2019-02-25 15:11:40
YMH9, 26106.0, 1, 2019-02-25 15:11:41
YMH9, 26106.0, 1, 2019-02-25 15:11:42
YMH9, 26106.0, 1, 2019-02-25 15:11:43
YMH9, 26107.0, 2, 2019-02-25 15:11:44
YMH9, 26107.0, 2, 2019-02-25 15:11:45
YMH9, 26107.0, 2, 2019-02-25 15:11:46
YMH9, 26107.0, 2, 2019-02-25 15:11:48
YMH9, 26107.0, 2, 2019-02-25 15:11:49
YMH9, 26107.0, 2, 2019-02-25 15:11:50
YMH9, 26107.0, 1, 2019-02-25 15:11:51
YMH9, 26107.0, 1, 2019-02-25 15:11:52
YMH9, 26107.0, 1, 2019-02-25 15:11:53
YMH9, 26107.0, 1, 2019-02-25 15:11:54
YMH9, 26107.0, 1, 2019-02-25 15:11:56
YMH9, 26107.0, 3, 2019-02-25 15:11:56
YMH9, 26107.0, 3, 2019-02-25 15:11:58
YMH9, 26107.0, 3, 2019-02-25 15:11:59
YMH9, 26107.0, 3, 2019-02-25 15:12:00
YMH9, 26107.0, 3, 2019-02-25 15:12:01
YMH9, 26108.0, 1, 2019-02-25 15:12:02
YMH9, 26108.0, 1, 2019-02-25 15:12:03
YMH9, 26108.0, 1, 2019-02-25 15:12:04
YMH9, 26108.0, 1, 2019-02-25 15:12:05
YMH9, 26108.0, 1, 2019-02-25 15:12:06
YMH9, 26109.0, 2, 2019-02-25 15:12:07
YMH9, 26109.0, 2, 2019-02-25 15:12:08
YMH9, 26109.0, 2, 2019-02-25 15:12:10
YMH9, 26109.0, 1, 2019-02-25 15:12:11
YMH9, 26106.0, 1, 2019-02-25 15:12:12
YMH9, 26106.0, 1, 2019-02-25 15:12:14
YMH9, 26106.0, 1, 2019-02-25 15:12:16
YMH9, 26106.0, 1, 2019-02-25 15:12:17
YMH9, 26106.0, 1, 2019-02-25 15:12:19
YMH9, 26106.0, 1, 2019-02-25 15:12:20
YMH9, 26105.0, 3, 2019-02-25 15:12:21
YMH9, 26106.0, 1, 2019-02-25 15:12:22
YMH9, 26106.0, 1, 2019-02-25 15:12:23
YMH9, 26106.0, 1, 2019-02-25 15:12:24
YMH9, 26106.0, 1, 2019-02-25 15:12:25
YMH9, 26106.0, 1, 2019-02-25 15:12:26
YMH9, 26106.0, 1, 2019-02-25 15:12:28
YMH9, 26105.0, 1, 2019-02-25 15:12:29
YMH9, 26106.0, 1, 2019-02-25 15:12:30
YMH9, 26106.0, 1, 2019-02-25 15:12:32
YMH9, 26106.0, 1, 2019-02-25 15:12:33
YMH9, 26106.0, 1, 2019-02-25 15:12:34
YMH9, 26106.0, 1, 2019-02-25 15:12:36
YMH9, 26106.0, 1, 2019-02-25 15:12:37
YMH9, 26107.0, 3, 2019-02-25 15:12:38
YMH9, 26107.0, 1, 2019-02-25 15:12:39
YMH9, 26107.0, 1, 2019-02-25 15:12:40
YMH9, 26107.0, 1, 2019-02-25 15:12:41
YMH9, 26107.0, 1, 2019-02-25 15:12:42
YMH9, 26107.0, 1, 2019-02-25 15:12:43
