Type,Price,quantity,date
YMH9,25312.0,10,2019-02-15 16:02:41
YMH9,25313.0,3,2019-02-15 16:02:57
YMH9,25313.0,3,2019-02-15 16:02:57
YMH9,25313.0,3,2019-02-15 16:02:57
YMH9,25313.0,3,2019-02-15 16:02:57
YMH9,25313.0,3,2019-02-15 16:02:57
YMH9,25313.0,3,2019-02-15 16:02:57
YMH9,25313.0,3,2019-02-15 16:02:57
YMH9,25313.0,3,2019-02-15 16:02:57
YMH9,25313.0,3,2019-02-15 16:02:57
YMH9,25313.0,3,2019-02-15 16:02:57
YMH9,25313.0,3,2019-02-15 16:02:57
YMH9,25313.0,3,2019-02-15 16:02:57
YMH9,25313.0,3,2019-02-15 16:02:57
YMH9,25313.0,3,2019-02-15 16:02:57
YMH9,25313.0,3,2019-02-15 16:02:57
YMH9,25313.0,3,2019-02-15 16:02:57
YMH9,25313.0,3,2019-02-15 16:02:57
YMH9,25301.0,6,2019-02-15 16:03:17
YMH9,25301.0,6,2019-02-15 16:03:17
YMH9,25301.0,6,2019-02-15 16:03:17
YMH9,25301.0,6,2019-02-15 16:03:17
YMH9,25301.0,6,2019-02-15 16:03:17
YMH9,25301.0,6,2019-02-15 16:03:17
YMH9,25301.0,6,2019-02-15 16:03:17
YMH9,25301.0,6,2019-02-15 16:03:17
YMH9,25301.0,6,2019-02-15 16:03:17
YMH9,25301.0,6,2019-02-15 16:03:17
YMH9,25301.0,6,2019-02-15 16:03:17
YMH9,25299.0,8,2019-02-15 16:03:30
YMH9,25299.0,8,2019-02-15 16:03:30
YMH9,25299.0,8,2019-02-15 16:03:30
YMH9,25299.0,8,2019-02-15 16:03:30
YMH9,25299.0,8,2019-02-15 16:03:30
YMH9,25299.0,8,2019-02-15 16:03:30
YMH9,25295.0,6,2019-02-15 16:03:37
YMH9,25295.0,6,2019-02-15 16:03:37
YMH9,25295.0,6,2019-02-15 16:03:37
YMH9,25295.0,6,2019-02-15 16:03:37
YMH9,25295.0,6,2019-02-15 16:03:37
YMH9,25295.0,6,2019-02-15 16:03:37
YMH9,25295.0,6,2019-02-15 16:03:37
YMH9,25295.0,6,2019-02-15 16:03:37
YMH9,25295.0,6,2019-02-15 16:03:37
YMH9,25295.0,6,2019-02-15 16:03:37
YMH9,25295.0,6,2019-02-15 16:03:37
YMH9,25300.0,5,2019-02-15 16:03:50
YMH9,25300.0,5,2019-02-15 16:03:50
YMH9,25300.0,5,2019-02-15 16:03:50
YMH9,25300.0,5,2019-02-15 16:03:50
YMH9,25300.0,5,2019-02-15 16:03:50
YMH9,25300.0,5,2019-02-15 16:03:50
YMH9,25300.0,5,2019-02-15 16:03:50
YMH9,25300.0,5,2019-02-15 16:03:50
YMH9,25300.0,5,2019-02-15 16:03:50
YMH9,25300.0,5,2019-02-15 16:03:50
YMH9,25300.0,5,2019-02-15 16:03:50
YMH9,25300.0,5,2019-02-15 16:03:50
YMH9,25300.0,5,2019-02-15 16:03:50
YMH9,25299.0,2,2019-02-15 16:04:06
YMH9,25299.0,2,2019-02-15 16:04:06
YMH9,25299.0,2,2019-02-15 16:04:06
YMH9,25299.0,2,2019-02-15 16:04:06
YMH9,25299.0,2,2019-02-15 16:04:06
YMH9,25299.0,2,2019-02-15 16:04:06
YMH9,25299.0,2,2019-02-15 16:04:06
YMH9,25299.0,2,2019-02-15 16:04:06
YMH9,25299.0,2,2019-02-15 16:04:06
YMH9,25299.0,2,2019-02-15 16:04:06
YMH9,25299.0,2,2019-02-15 16:04:06
YMH9,25299.0,2,2019-02-15 16:04:06
YMH9,25290.0,7,2019-02-15 16:04:19
YMH9,25290.0,7,2019-02-15 16:04:19
YMH9,25290.0,7,2019-02-15 16:04:19
YMH9,25290.0,7,2019-02-15 16:04:19
YMH9,25290.0,7,2019-02-15 16:04:19
YMH9,25290.0,7,2019-02-15 16:04:19
YMH9,25290.0,7,2019-02-15 16:04:19
YMH9,25290.0,7,2019-02-15 16:04:19
YMH9,25287.0,9,2019-02-15 16:04:29
YMH9,25285.0,9,2019-02-15 16:04:30
YMH9,25285.0,9,2019-02-15 16:04:30
YMH9,25285.0,9,2019-02-15 16:04:30
YMH9,25285.0,9,2019-02-15 16:04:30
YMH9,25285.0,9,2019-02-15 16:04:30
YMH9,25285.0,9,2019-02-15 16:04:30
YMH9,25285.0,9,2019-02-15 16:04:30
YMH9,25285.0,9,2019-02-15 16:04:30
YMH9,25285.0,9,2019-02-15 16:04:30
YMH9,25285.0,9,2019-02-15 16:04:30
YMH9,25285.0,9,2019-02-15 16:04:30
YMH9,25285.0,9,2019-02-15 16:04:30
YMH9,25285.0,9,2019-02-15 16:04:30
YMH9,25285.0,9,2019-02-15 16:04:30
YMH9,25285.0,9,2019-02-15 16:04:30
YMH9,25284.0,7,2019-02-15 16:04:38
YMH9,25284.0,7,2019-02-15 16:04:38
YMH9,25284.0,7,2019-02-15 16:04:38
YMH9,25284.0,7,2019-02-15 16:04:38
YMH9,25284.0,7,2019-02-15 16:04:38
YMH9,25284.0,7,2019-02-15 16:04:38
YMH9,25284.0,7,2019-02-15 16:04:38
YMH9,25284.0,7,2019-02-15 16:04:38
YMH9,25284.0,7,2019-02-15 16:04:38
YMH9,25284.0,7,2019-02-15 16:04:38
YMH9,25284.0,7,2019-02-15 16:04:38
YMH9,25284.0,7,2019-02-15 16:04:38
YMH9,25284.0,7,2019-02-15 16:04:38
YMH9,25284.0,7,2019-02-15 16:04:38
YMH9,25284.0,7,2019-02-15 16:04:38
YMH9,25284.0,7,2019-02-15 16:04:38
YMH9,25284.0,7,2019-02-15 16:04:38
YMH9,25284.0,7,2019-02-15 16:04:38
YMH9,25284.0,7,2019-02-15 16:04:38
YMH9,25284.0,7,2019-02-15 16:04:38
YMH9,25291.0,4,2019-02-15 16:04:49
YMH9,25291.0,4,2019-02-15 16:04:49
YMH9,25291.0,4,2019-02-15 16:04:49
YMH9,25291.0,4,2019-02-15 16:04:49
YMH9,25291.0,4,2019-02-15 16:04:49
YMH9,25291.0,4,2019-02-15 16:04:49
YMH9,25291.0,4,2019-02-15 16:04:49
YMH9,25291.0,4,2019-02-15 16:04:49
YMH9,25291.0,4,2019-02-15 16:04:49
YMH9,25291.0,4,2019-02-15 16:04:49
YMH9,25291.0,4,2019-02-15 16:04:49
YMH9,25291.0,4,2019-02-15 16:04:49
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25292.0,5,2019-02-15 16:04:57
YMH9,25299.0,9,2019-02-15 16:05:09
YMH9,25299.0,9,2019-02-15 16:05:09
YMH9,25299.0,9,2019-02-15 16:05:09
YMH9,25299.0,9,2019-02-15 16:05:09
YMH9,25299.0,9,2019-02-15 16:05:09
YMH9,25299.0,9,2019-02-15 16:05:09
YMH9,25299.0,9,2019-02-15 16:05:09
YMH9,25299.0,9,2019-02-15 16:05:09
YMH9,25299.0,9,2019-02-15 16:05:09
YMH9,25299.0,9,2019-02-15 16:05:09
YMH9,25299.0,9,2019-02-15 16:05:09
YMH9,25299.0,9,2019-02-15 16:05:09
YMH9,25299.0,9,2019-02-15 16:05:09
YMH9,25299.0,9,2019-02-15 16:05:09
YMH9,25297.0,5,2019-02-15 16:05:17
YMH9,25297.0,5,2019-02-15 16:05:17
YMH9,25297.0,5,2019-02-15 16:05:17
YMH9,25297.0,5,2019-02-15 16:05:17
YMH9,25297.0,5,2019-02-15 16:05:17
YMH9,25297.0,5,2019-02-15 16:05:17
YMH9,25297.0,5,2019-02-15 16:05:17
YMH9,25297.0,5,2019-02-15 16:05:17
YMH9,25297.0,5,2019-02-15 16:05:17
YMH9,25297.0,5,2019-02-15 16:05:17
YMH9,25297.0,5,2019-02-15 16:05:17
YMH9,25297.0,5,2019-02-15 16:05:17
YMH9,25297.0,5,2019-02-15 16:05:17
YMH9,25297.0,5,2019-02-15 16:05:17
YMH9,25294.0,5,2019-02-15 16:05:26
YMH9,25294.0,5,2019-02-15 16:05:26
YMH9,25294.0,5,2019-02-15 16:05:26
YMH9,25294.0,5,2019-02-15 16:05:26
YMH9,25294.0,5,2019-02-15 16:05:26
YMH9,25294.0,5,2019-02-15 16:05:26
YMH9,25294.0,5,2019-02-15 16:05:26
YMH9,25294.0,5,2019-02-15 16:05:26
YMH9,25294.0,5,2019-02-15 16:05:26
YMH9,25294.0,5,2019-02-15 16:05:26
YMH9,25294.0,5,2019-02-15 16:05:26
YMH9,25294.0,5,2019-02-15 16:05:26
YMH9,25292.0,4,2019-02-15 16:05:33
YMH9,25292.0,4,2019-02-15 16:05:33
YMH9,25292.0,4,2019-02-15 16:05:33
YMH9,25292.0,4,2019-02-15 16:05:33
YMH9,25292.0,4,2019-02-15 16:05:33
YMH9,25292.0,4,2019-02-15 16:05:33
YMH9,25292.0,4,2019-02-15 16:05:33
YMH9,25292.0,4,2019-02-15 16:05:33
YMH9,25292.0,4,2019-02-15 16:05:33
YMH9,25292.0,4,2019-02-15 16:05:33
YMH9,25288.0,4,2019-02-15 16:05:38
YMH9,25288.0,4,2019-02-15 16:05:38
YMH9,25288.0,4,2019-02-15 16:05:38
YMH9,25288.0,4,2019-02-15 16:05:38
YMH9,25288.0,4,2019-02-15 16:05:38
YMH9,25288.0,4,2019-02-15 16:05:38
YMH9,25288.0,4,2019-02-15 16:05:38
YMH9,25288.0,4,2019-02-15 16:05:38
YMH9,25288.0,4,2019-02-15 16:05:38
YMH9,25288.0,4,2019-02-15 16:05:38
YMH9,25288.0,4,2019-02-15 16:05:38
YMH9,25288.0,4,2019-02-15 16:05:38
YMH9,25292.0,2,2019-02-15 16:05:45
YMH9,25292.0,2,2019-02-15 16:05:45
YMH9,25292.0,2,2019-02-15 16:05:45
YMH9,25292.0,2,2019-02-15 16:05:45
YMH9,25292.0,2,2019-02-15 16:05:45
YMH9,25292.0,2,2019-02-15 16:05:45
YMH9,25292.0,2,2019-02-15 16:05:45
YMH9,25292.0,2,2019-02-15 16:05:45
YMH9,25292.0,2,2019-02-15 16:05:45
YMH9,25292.0,2,2019-02-15 16:05:45
YMH9,25292.0,3,2019-02-15 16:05:52
YMH9,25292.0,3,2019-02-15 16:05:52
