9014435,58734931,10.0,add_order,2019-04-15 14:52:40.508092
9014435,58734931,10.0,close_order,2019-04-15 14:57:02.150499
9014435,58735139,10.0,add_order,2019-04-15 15:03:12.101201
9014435,58735139,10.0,close_order,2019-04-15 15:03:42.290372
9014435,58736191,10.0,add_order,2019-04-15 16:30:43.141097
9014435,58736191,10.0,close_order,2019-04-15 16:31:45.812492
9014435,58738110,5.0,add_order,2019-04-15 19:07:54.674775
9014435,58738162,5.0,add_order,2019-04-15 19:15:58.002083
9014435,58738162,5.0,close_order,2019-04-15 19:16:07.749372
9014435,58744512,5.0,add_order,2019-04-16 01:33:14.784769
9014435,58744512,5.0,close_order,2019-04-16 01:34:05.256116
9014435,58744524,5.0,add_order,2019-04-16 01:34:19.986157
9014435,58744527,5.0,add_order,2019-04-16 01:34:22.796431
9014435,58744530,5.0,add_order,2019-04-16 01:34:25.345794
9014435,58744533,5.0,add_order,2019-04-16 01:34:28.864774
9014435,58744539,5.0,add_order,2019-04-16 01:34:53.395647
9014435,58744544,20.0,add_order,2019-04-16 01:35:02.989298
9014435,58744547,50.0,add_order,2019-04-16 01:35:14.142633
9014435,58744547,50.0,close_order,2019-04-16 01:36:40.620813
9014435,58744527,5.0,close_order,2019-04-16 01:36:59.003828
9014435,58744524,5.0,close_order,2019-04-16 01:37:00.113056
9014435,58744530,5.0,close_order,2019-04-16 01:37:00.955937
9014435,58744539,5.0,close_order,2019-04-16 01:37:01.906746
9014435,58744544,20.0,close_order,2019-04-16 01:37:02.441307
9014435,58744617,10.0,add_order,2019-04-16 01:48:53.452262
9014435,58744620,10.0,add_order,2019-04-16 01:48:54.311565
9014435,58744623,10.0,add_order,2019-04-16 01:48:55.202142
9014435,58744626,10.0,add_order,2019-04-16 01:48:55.702122
9014435,58744629,10.0,add_order,2019-04-16 01:48:56.186461
9014435,58744636,10.0,add_order,2019-04-16 01:49:18.587603
9014435,58744639,10.0,add_order,2019-04-16 01:49:20.462435
9014435,58744641,10.0,add_order,2019-04-16 01:49:21.771789
9014435,58744646,10.0,add_order,2019-04-16 01:49:22.865387
9014435,58744648,10.0,add_order,2019-04-16 01:49:23.396592
9014435,58744650,10.0,add_order,2019-04-16 01:49:23.912175
9014435,58744617,10.0,close_order,2019-04-16 01:50:12.036083
9014435,58744620,10.0,close_order,2019-04-16 01:50:13.129737
9014435,58744626,10.0,close_order,2019-04-16 01:50:15.207685
9014435,58744629,10.0,close_order,2019-04-16 01:50:16.145125
9014435,58744641,10.0,close_order,2019-04-16 01:50:17.145021
9014435,58744648,10.0,close_order,2019-04-16 01:50:19.222971
9014435,58744650,10.0,close_order,2019-04-16 01:50:21.114195
9014435,58744789,10.0,add_order,2019-04-16 02:08:28.297633
9014435,58744792,10.0,add_order,2019-04-16 02:08:28.893650
9014435,58744795,10.0,add_order,2019-04-16 02:08:29.424804
9014435,58744796,10.0,add_order,2019-04-16 02:08:29.956016
9014435,58744800,10.0,add_order,2019-04-16 02:08:32.250318
